type,source,target,Label,weight,mode,lon,lat,Exits,Location,metroline,function,train_station,sourcesinknode,,closest_metro
link,Politie Hoogvliet,Poortugaal,,,road,51.86439955,4.353450165,,tet,P,police_bureau,,None,FALSE,None
link,Politie Hoogvliet,Tussenwater,,,road,51.86439955,4.353450165,,tet,P,police_bureau,,None,FALSE,None
link,Politie Hoogvliet,Hoogvliet,,,road,51.86439955,4.353450165,,tet,P,police_bureau,,None,FALSE,None
link,Politie Hoogvliet,Zalmplaat,,,road,51.86439955,4.353450165,,tet,P,police_bureau,,None,FALSE,None
link,Politie Hoogvliet,Spijkenisse Centrum,,,road,51.86439955,4.353450165,,tet,P,police_bureau,,None,FALSE,None
link,Politie Hoogvliet,Heemraadlaan,,,road,51.86439955,4.353450165,,tet,P,police_bureau,,None,FALSE,None
link,Politie Hoogvliet,De Akkers,,,road,51.86439955,4.353450165,,tet,P,police_bureau,,None,FALSE,None
link,Politie Hoogvliet,Hoek van Holland Strand,,,road,51.86439955,4.353450165,,tet,P,police_bureau,,None,FALSE,None
link,Politie Hoogvliet,Hoek van Holland Haven,,,road,51.86439955,4.353450165,,tet,P,police_bureau,,None,FALSE,None
link,Politie Hoogvliet,Steendijkpolder,,,road,51.86439955,4.353450165,,tet,P,police_bureau,,None,FALSE,None
link,Politie Hoogvliet,Maassluis West,,,road,51.86439955,4.353450165,,tet,P,police_bureau,,None,FALSE,None
link,Politie Hoogvliet,Maassluis Centrum,,,road,51.86439955,4.353450165,,tet,P,police_bureau,,None,FALSE,None
link,Politie Hoogvliet,Vlaardingen West,,,road,51.86439955,4.353450165,,tet,P,police_bureau,,None,FALSE,None
link,Politie Hoogvliet,Vlaardingen Centrum,,,road,51.86439955,4.353450165,,tet,P,police_bureau,,None,FALSE,None
link,Politie Hoogvliet,Vlaardingen Oost,,,road,51.86439955,4.353450165,,tet,P,police_bureau,,None,FALSE,None
link,Politie Hoogvliet,Schiedam Nieuwland,,,road,51.86439955,4.353450165,,tet,P,police_bureau,,None,FALSE,None
link,Politie Hoogvliet,Schiedam Centrum,,,road,51.86439955,4.353450165,,tet,P,police_bureau,,None,FALSE,None
link,Politie Hoogvliet,Marconiplein,,,road,51.86439955,4.353450165,,tet,P,police_bureau,,None,FALSE,None
link,Politie Hoogvliet,Delfshaven,,,road,51.86439955,4.353450165,,tet,P,police_bureau,,None,FALSE,None
link,Politie Hoogvliet,Coolhaven,,,road,51.86439955,4.353450165,,tet,P,police_bureau,,None,FALSE,None
link,Politie Hoogvliet,Dijkzicht,,,road,51.86439955,4.353450165,,tet,P,police_bureau,,None,FALSE,None
link,Politie Hoogvliet,Eendrachtsplein,,,road,51.86439955,4.353450165,,tet,P,police_bureau,,None,FALSE,None
link,Politie Hoogvliet,Blaak,,,road,51.86439955,4.353450165,,tet,P,police_bureau,,None,FALSE,None
link,Politie Hoogvliet,Oostplein,,,road,51.86439955,4.353450165,,tet,P,police_bureau,,None,FALSE,None
link,Politie Hoogvliet,Gerdesiaweg,,,road,51.86439955,4.353450165,,tet,P,police_bureau,,None,FALSE,None
link,Politie Hoogvliet,Voorschoterlaan,,,road,51.86439955,4.353450165,,tet,P,police_bureau,,None,FALSE,None
link,Politie Hoogvliet,Kralingse Zoom,,,road,51.86439955,4.353450165,,tet,P,police_bureau,,None,FALSE,None
link,Politie Hoogvliet,Capelsebrug,,,road,51.86439955,4.353450165,,tet,P,police_bureau,,None,FALSE,None
link,Politie Hoogvliet,Schenkel,,,road,51.86439955,4.353450165,,tet,P,police_bureau,,None,FALSE,None
link,Politie Hoogvliet,Prinsenlaan,,,road,51.86439955,4.353450165,,tet,P,police_bureau,,None,FALSE,None
link,Politie Hoogvliet,Oosterflank,,,road,51.86439955,4.353450165,,tet,P,police_bureau,,None,FALSE,None
link,Politie Hoogvliet,Alexander,,,road,51.86439955,4.353450165,,tet,P,police_bureau,,None,FALSE,None
link,Politie Hoogvliet,Graskruid,,,road,51.86439955,4.353450165,,tet,P,police_bureau,,None,FALSE,None
link,Politie Hoogvliet,Hesseplaats,,,road,51.86439955,4.353450165,,tet,P,police_bureau,,None,FALSE,None
link,Politie Hoogvliet,Nieuw Verlaat,,,road,51.86439955,4.353450165,,tet,P,police_bureau,,None,FALSE,None
link,Politie Hoogvliet,Ambachtsland,,,road,51.86439955,4.353450165,,tet,P,police_bureau,,None,FALSE,None
link,Politie Hoogvliet,De Tochten,,,road,51.86439955,4.353450165,,tet,P,police_bureau,,None,FALSE,None
link,Politie Hoogvliet,Nesselande,,,road,51.86439955,4.353450165,,tet,P,police_bureau,,None,FALSE,None
link,Politie Hoogvliet,Pernis,,,road,51.86439955,4.353450165,,tet,P,police_bureau,,None,FALSE,None
link,Politie Hoogvliet,Vijfsluizen,,,road,51.86439955,4.353450165,,tet,P,police_bureau,,None,FALSE,None
link,Politie Hoogvliet,Troelstralaan,,,road,51.86439955,4.353450165,,tet,P,police_bureau,,None,FALSE,None
link,Politie Hoogvliet,Parkweg,,,road,51.86439955,4.353450165,,tet,P,police_bureau,,None,FALSE,None
link,Politie Hoogvliet,Slotlaan,,,road,51.86439955,4.353450165,,tet,P,police_bureau,,None,FALSE,None
link,Politie Hoogvliet,Capelle Centrum,,,road,51.86439955,4.353450165,,tet,P,police_bureau,,None,FALSE,None
link,Politie Hoogvliet,De Terp,,,road,51.86439955,4.353450165,,tet,P,police_bureau,,None,FALSE,None
link,Politie Hoogvliet,Romeynshof,,,road,51.86439955,4.353450165,,tet,P,police_bureau,,None,FALSE,None
link,Politie Hoogvliet,Binnenhof,,,road,51.86439955,4.353450165,,tet,P,police_bureau,,None,FALSE,None
link,Politie Hoogvliet,Den Haag Centraal,,,road,51.86439955,4.353450165,,tet,P,police_bureau,,None,FALSE,None
link,Politie Hoogvliet,Laan van NOI,,,road,51.86439955,4.353450165,,tet,P,police_bureau,,None,FALSE,None
link,Politie Hoogvliet,Voorburg 't Loo,,,road,51.86439955,4.353450165,,tet,P,police_bureau,,None,FALSE,None
link,Politie Hoogvliet,Leidschendam - Voorburg,,,road,51.86439955,4.353450165,,tet,P,police_bureau,,None,FALSE,None
link,Politie Hoogvliet,Forepark,,,road,51.86439955,4.353450165,,tet,P,police_bureau,,None,FALSE,None
link,Politie Hoogvliet,Leidschenveen,,,road,51.86439955,4.353450165,,tet,P,police_bureau,,None,FALSE,None
link,Politie Hoogvliet,Nootdorp,,,road,51.86439955,4.353450165,,tet,P,police_bureau,,None,FALSE,None
link,Politie Hoogvliet,Pijnacker Centrum,,,road,51.86439955,4.353450165,,tet,P,police_bureau,,None,FALSE,None
link,Politie Hoogvliet,Pijnacker Zuid,,,road,51.86439955,4.353450165,,tet,P,police_bureau,,None,FALSE,None
link,Politie Hoogvliet,Berkel Westpolder,,,road,51.86439955,4.353450165,,tet,P,police_bureau,,None,FALSE,None
link,Politie Hoogvliet,Rodenrijs,,,road,51.86439955,4.353450165,,tet,P,police_bureau,,None,FALSE,None
link,Politie Hoogvliet,Meijersplein,,,road,51.86439955,4.353450165,,tet,P,police_bureau,,None,FALSE,None
link,Politie Hoogvliet,Melanchthonweg,,,road,51.86439955,4.353450165,,tet,P,police_bureau,,None,FALSE,None
link,Politie Hoogvliet,Blijdorp,,,road,51.86439955,4.353450165,,tet,P,police_bureau,,None,FALSE,None
link,Politie Schiedam,Rotterdam centraal,,,road,51.92321242,4.381863667,,tet,P,police_bureau,,None,FALSE,None
link,Politie Schiedam,Stadhuis,,,road,51.92321242,4.381863667,,tet,P,police_bureau,,None,FALSE,None
link,Politie Schiedam,Beurs,,,road,51.92321242,4.381863667,,tet,P,police_bureau,,None,FALSE,None
link,Politie Schiedam,Leuvehaven,,,road,51.92321242,4.381863667,,tet,P,police_bureau,,None,FALSE,None
link,Politie Schiedam,Wilhelminaplein,,,road,51.92321242,4.381863667,,tet,P,police_bureau,,None,FALSE,None
link,Politie Schiedam,Reinhaven,,,road,51.92321242,4.381863667,,tet,P,police_bureau,,None,FALSE,None
link,Politie Schiedam,Maashaven,,,road,51.92321242,4.381863667,,tet,P,police_bureau,,None,FALSE,None
link,Politie Schiedam,Zuidplein,,,road,51.92321242,4.381863667,,tet,P,police_bureau,,None,FALSE,None
link,Politie Schiedam,Slinge,,,road,51.92321242,4.381863667,,tet,P,police_bureau,,None,FALSE,None
link,Politie Schiedam,Rhoon,,,road,51.92321242,4.381863667,,tet,P,police_bureau,,None,FALSE,None
link,Politie Schiedam,Poortugaal,,,road,51.92321242,4.381863667,,tet,P,police_bureau,,None,FALSE,None
link,Politie Schiedam,Tussenwater,,,road,51.92321242,4.381863667,,tet,P,police_bureau,,None,FALSE,None
link,Politie Schiedam,Hoogvliet,,,road,51.92321242,4.381863667,,tet,P,police_bureau,,None,FALSE,None
link,Politie Schiedam,Zalmplaat,,,road,51.92321242,4.381863667,,tet,P,police_bureau,,None,FALSE,None
link,Politie Schiedam,Spijkenisse Centrum,,,road,51.92321242,4.381863667,,tet,P,police_bureau,,None,FALSE,None
link,Politie Schiedam,Heemraadlaan,,,road,51.92321242,4.381863667,,tet,P,police_bureau,,None,FALSE,None
link,Politie Schiedam,De Akkers,,,road,51.92321242,4.381863667,,tet,P,police_bureau,,None,FALSE,None
link,Politie Schiedam,Hoek van Holland Strand,,,road,51.92321242,4.381863667,,tet,P,police_bureau,,None,FALSE,None
link,Politie Schiedam,Hoek van Holland Haven,,,road,51.92321242,4.381863667,,tet,P,police_bureau,,None,FALSE,None
link,Politie Schiedam,Steendijkpolder,,,road,51.92321242,4.381863667,,tet,P,police_bureau,,None,FALSE,None
link,Politie Schiedam,Maassluis West,,,road,51.92321242,4.381863667,,tet,P,police_bureau,,None,FALSE,None
link,Politie Schiedam,Maassluis Centrum,,,road,51.92321242,4.381863667,,tet,P,police_bureau,,None,FALSE,None
link,Politie Schiedam,Vlaardingen West,,,road,51.92321242,4.381863667,,tet,P,police_bureau,,None,FALSE,None
link,Politie Schiedam,Vlaardingen Centrum,,,road,51.92321242,4.381863667,,tet,P,police_bureau,,None,FALSE,None
link,Politie Schiedam,Vlaardingen Oost,,,road,51.92321242,4.381863667,,tet,P,police_bureau,,None,FALSE,None
link,Politie Schiedam,Schiedam Nieuwland,,,road,51.92321242,4.381863667,,tet,P,police_bureau,,None,FALSE,None
link,Politie Schiedam,Schiedam Centrum,,,road,51.92321242,4.381863667,,tet,P,police_bureau,,None,FALSE,None
link,Politie Schiedam,Marconiplein,,,road,51.92321242,4.381863667,,tet,P,police_bureau,,None,FALSE,None
link,Politie Schiedam,Delfshaven,,,road,51.92321242,4.381863667,,tet,P,police_bureau,,None,FALSE,None
link,Politie Schiedam,Coolhaven,,,road,51.92321242,4.381863667,,tet,P,police_bureau,,None,FALSE,None
link,Politie Schiedam,Dijkzicht,,,road,51.92321242,4.381863667,,tet,P,police_bureau,,None,FALSE,None
link,Politie Schiedam,Eendrachtsplein,,,road,51.92321242,4.381863667,,tet,P,police_bureau,,None,FALSE,None
link,Politie Schiedam,Blaak,,,road,51.92321242,4.381863667,,tet,P,police_bureau,,None,FALSE,None
link,Politie Schiedam,Oostplein,,,road,51.92321242,4.381863667,,tet,P,police_bureau,,None,FALSE,None
link,Politie Schiedam,Gerdesiaweg,,,road,51.92321242,4.381863667,,tet,P,police_bureau,,None,FALSE,None
link,Politie Schiedam,Voorschoterlaan,,,road,51.92321242,4.381863667,,tet,P,police_bureau,,None,FALSE,None
link,Politie Schiedam,Kralingse Zoom,,,road,51.92321242,4.381863667,,tet,P,police_bureau,,None,FALSE,None
link,Politie Schiedam,Capelsebrug,,,road,51.92321242,4.381863667,,tet,P,police_bureau,,None,FALSE,None
link,Politie Schiedam,Schenkel,,,road,51.92321242,4.381863667,,tet,P,police_bureau,,None,FALSE,None
link,Politie Schiedam,Prinsenlaan,,,road,51.92321242,4.381863667,,tet,P,police_bureau,,None,FALSE,None
link,Politie Schiedam,Oosterflank,,,road,51.92321242,4.381863667,,tet,P,police_bureau,,None,FALSE,None
link,Politie Schiedam,Alexander,,,road,51.92321242,4.381863667,,tet,P,police_bureau,,None,FALSE,None
link,Politie Schiedam,Graskruid,,,road,51.92321242,4.381863667,,tet,P,police_bureau,,None,FALSE,None
link,Politie Schiedam,Hesseplaats,,,road,51.92321242,4.381863667,,tet,P,police_bureau,,None,FALSE,None
link,Politie Schiedam,Nieuw Verlaat,,,road,51.92321242,4.381863667,,tet,P,police_bureau,,None,FALSE,None
link,Politie Schiedam,Ambachtsland,,,road,51.92321242,4.381863667,,tet,P,police_bureau,,None,FALSE,None
link,Politie Schiedam,De Tochten,,,road,51.92321242,4.381863667,,tet,P,police_bureau,,None,FALSE,None
link,Politie Schiedam,Nesselande,,,road,51.92321242,4.381863667,,tet,P,police_bureau,,None,FALSE,None
link,Politie Schiedam,Pernis,,,road,51.92321242,4.381863667,,tet,P,police_bureau,,None,FALSE,None
link,Politie Schiedam,Vijfsluizen,,,road,51.92321242,4.381863667,,tet,P,police_bureau,,None,FALSE,None
link,Politie Schiedam,Troelstralaan,,,road,51.92321242,4.381863667,,tet,P,police_bureau,,None,FALSE,None
link,Politie Schiedam,Parkweg,,,road,51.92321242,4.381863667,,tet,P,police_bureau,,None,FALSE,None
link,Politie Schiedam,Slotlaan,,,road,51.92321242,4.381863667,,tet,P,police_bureau,,None,FALSE,None
link,Politie Schiedam,Capelle Centrum,,,road,51.92321242,4.381863667,,tet,P,police_bureau,,None,FALSE,None
link,Politie Schiedam,De Terp,,,road,51.92321242,4.381863667,,tet,P,police_bureau,,None,FALSE,None
link,Politie Schiedam,Romeynshof,,,road,51.92321242,4.381863667,,tet,P,police_bureau,,None,FALSE,None
link,Politie Schiedam,Binnenhof,,,road,51.92321242,4.381863667,,tet,P,police_bureau,,None,FALSE,None
link,Politie Schiedam,Den Haag Centraal,,,road,51.92321242,4.381863667,,tet,P,police_bureau,,None,FALSE,None
link,Politie Schiedam,Laan van NOI,,,road,51.92321242,4.381863667,,tet,P,police_bureau,,None,FALSE,None
link,Politie Schiedam,Voorburg 't Loo,,,road,51.92321242,4.381863667,,tet,P,police_bureau,,None,FALSE,None
link,Politie Schiedam,Leidschendam - Voorburg,,,road,51.92321242,4.381863667,,tet,P,police_bureau,,None,FALSE,None
link,Politie Schiedam,Forepark,,,road,51.92321242,4.381863667,,tet,P,police_bureau,,None,FALSE,None
link,Politie Schiedam,Leidschenveen,,,road,51.92321242,4.381863667,,tet,P,police_bureau,,None,FALSE,None
link,Politie Schiedam,Nootdorp,,,road,51.92321242,4.381863667,,tet,P,police_bureau,,None,FALSE,None
link,Politie Schiedam,Pijnacker Centrum,,,road,51.92321242,4.381863667,,tet,P,police_bureau,,None,FALSE,None
link,Politie Schiedam,Pijnacker Zuid,,,road,51.92321242,4.381863667,,tet,P,police_bureau,,None,FALSE,None
link,Politie Schiedam,Berkel Westpolder,,,road,51.92321242,4.381863667,,tet,P,police_bureau,,None,FALSE,None
link,Politie Schiedam,Rodenrijs,,,road,51.92321242,4.381863667,,tet,P,police_bureau,,None,FALSE,None
link,Politie Schiedam,Meijersplein,,,road,51.92321242,4.381863667,,tet,P,police_bureau,,None,FALSE,None
link,Politie Schiedam,Melanchthonweg,,,road,51.92321242,4.381863667,,tet,P,police_bureau,,None,FALSE,None
link,Politie Schiedam,Blijdorp,,,road,51.92321242,4.381863667,,tet,P,police_bureau,,None,FALSE,None
link,Politie Spijkenisse,Rotterdam centraal,,,road,51.84483111,4.33161552,,tet,P,police_bureau,,None,FALSE,None
link,Politie Spijkenisse,Stadhuis,,,road,51.84483111,4.33161552,,tet,P,police_bureau,,None,FALSE,None
link,Politie Spijkenisse,Beurs,,,road,51.84483111,4.33161552,,tet,P,police_bureau,,None,FALSE,None
link,Politie Spijkenisse,Leuvehaven,,,road,51.84483111,4.33161552,,tet,P,police_bureau,,None,FALSE,None
link,Politie Spijkenisse,Wilhelminaplein,,,road,51.84483111,4.33161552,,tet,P,police_bureau,,None,FALSE,None
link,Politie Spijkenisse,Reinhaven,,,road,51.84483111,4.33161552,,tet,P,police_bureau,,None,FALSE,None
link,Politie Spijkenisse,Maashaven,,,road,51.84483111,4.33161552,,tet,P,police_bureau,,None,FALSE,None
link,Politie Spijkenisse,Zuidplein,,,road,51.84483111,4.33161552,,tet,P,police_bureau,,None,FALSE,None
link,Politie Spijkenisse,Slinge,,,road,51.84483111,4.33161552,,tet,P,police_bureau,,None,FALSE,None
link,Politie Spijkenisse,Rhoon,,,road,51.84483111,4.33161552,,tet,P,police_bureau,,None,FALSE,None
link,Politie Spijkenisse,Poortugaal,,,road,51.84483111,4.33161552,,tet,P,police_bureau,,None,FALSE,None
link,Politie Spijkenisse,Tussenwater,,,road,51.84483111,4.33161552,,tet,P,police_bureau,,None,FALSE,None
link,Politie Spijkenisse,Hoogvliet,,,road,51.84483111,4.33161552,,tet,P,police_bureau,,None,FALSE,None
link,Politie Spijkenisse,Zalmplaat,,,road,51.84483111,4.33161552,,tet,P,police_bureau,,None,FALSE,None
link,Politie Spijkenisse,Spijkenisse Centrum,,,road,51.84483111,4.33161552,,tet,P,police_bureau,,None,FALSE,None
link,Politie Spijkenisse,Heemraadlaan,,,road,51.84483111,4.33161552,,tet,P,police_bureau,,None,FALSE,None
link,Politie Spijkenisse,De Akkers,,,road,51.84483111,4.33161552,,tet,P,police_bureau,,None,FALSE,None
link,Politie Spijkenisse,Hoek van Holland Strand,,,road,51.84483111,4.33161552,,tet,P,police_bureau,,None,FALSE,None
link,Politie Spijkenisse,Hoek van Holland Haven,,,road,51.84483111,4.33161552,,tet,P,police_bureau,,None,FALSE,None
link,Politie Spijkenisse,Steendijkpolder,,,road,51.84483111,4.33161552,,tet,P,police_bureau,,None,FALSE,None
link,Politie Spijkenisse,Maassluis West,,,road,51.84483111,4.33161552,,tet,P,police_bureau,,None,FALSE,None
link,Politie Spijkenisse,Maassluis Centrum,,,road,51.84483111,4.33161552,,tet,P,police_bureau,,None,FALSE,None
link,Politie Spijkenisse,Vlaardingen West,,,road,51.84483111,4.33161552,,tet,P,police_bureau,,None,FALSE,None
link,Politie Spijkenisse,Vlaardingen Centrum,,,road,51.84483111,4.33161552,,tet,P,police_bureau,,None,FALSE,None
link,Politie Spijkenisse,Vlaardingen Oost,,,road,51.84483111,4.33161552,,tet,P,police_bureau,,None,FALSE,None
link,Politie Spijkenisse,Schiedam Nieuwland,,,road,51.84483111,4.33161552,,tet,P,police_bureau,,None,FALSE,None
link,Politie Spijkenisse,Schiedam Centrum,,,road,51.84483111,4.33161552,,tet,P,police_bureau,,None,FALSE,None
link,Politie Spijkenisse,Marconiplein,,,road,51.84483111,4.33161552,,tet,P,police_bureau,,None,FALSE,None
link,Politie Spijkenisse,Delfshaven,,,road,51.84483111,4.33161552,,tet,P,police_bureau,,None,FALSE,None
link,Politie Spijkenisse,Coolhaven,,,road,51.84483111,4.33161552,,tet,P,police_bureau,,None,FALSE,None
link,Politie Spijkenisse,Dijkzicht,,,road,51.84483111,4.33161552,,tet,P,police_bureau,,None,FALSE,None
link,Politie Spijkenisse,Eendrachtsplein,,,road,51.84483111,4.33161552,,tet,P,police_bureau,,None,FALSE,None
link,Politie Spijkenisse,Blaak,,,road,51.84483111,4.33161552,,tet,P,police_bureau,,None,FALSE,None
link,Politie Spijkenisse,Oostplein,,,road,51.84483111,4.33161552,,tet,P,police_bureau,,None,FALSE,None
link,Politie Spijkenisse,Gerdesiaweg,,,road,51.84483111,4.33161552,,tet,P,police_bureau,,None,FALSE,None
link,Politie Spijkenisse,Voorschoterlaan,,,road,51.84483111,4.33161552,,tet,P,police_bureau,,None,FALSE,None
link,Politie Spijkenisse,Kralingse Zoom,,,road,51.84483111,4.33161552,,tet,P,police_bureau,,None,FALSE,None
link,Politie Spijkenisse,Capelsebrug,,,road,51.84483111,4.33161552,,tet,P,police_bureau,,None,FALSE,None
link,Politie Spijkenisse,Schenkel,,,road,51.84483111,4.33161552,,tet,P,police_bureau,,None,FALSE,None
link,Politie Spijkenisse,Prinsenlaan,,,road,51.84483111,4.33161552,,tet,P,police_bureau,,None,FALSE,None
link,Politie Spijkenisse,Oosterflank,,,road,51.84483111,4.33161552,,tet,P,police_bureau,,None,FALSE,None
link,Politie Spijkenisse,Alexander,,,road,51.84483111,4.33161552,,tet,P,police_bureau,,None,FALSE,None
link,Politie Spijkenisse,Graskruid,,,road,51.84483111,4.33161552,,tet,P,police_bureau,,None,FALSE,None
link,Politie Spijkenisse,Hesseplaats,,,road,51.84483111,4.33161552,,tet,P,police_bureau,,None,FALSE,None
link,Politie Spijkenisse,Nieuw Verlaat,,,road,51.84483111,4.33161552,,tet,P,police_bureau,,None,FALSE,None
link,Politie Spijkenisse,Ambachtsland,,,road,51.84483111,4.33161552,,tet,P,police_bureau,,None,FALSE,None
link,Politie Spijkenisse,De Tochten,,,road,51.84483111,4.33161552,,tet,P,police_bureau,,None,FALSE,None
link,Politie Spijkenisse,Nesselande,,,road,51.84483111,4.33161552,,tet,P,police_bureau,,None,FALSE,None
link,Politie Spijkenisse,Pernis,,,road,51.84483111,4.33161552,,tet,P,police_bureau,,None,FALSE,None
link,Politie Spijkenisse,Vijfsluizen,,,road,51.84483111,4.33161552,,tet,P,police_bureau,,None,FALSE,None
link,Politie Spijkenisse,Troelstralaan,,,road,51.84483111,4.33161552,,tet,P,police_bureau,,None,FALSE,None
link,Politie Spijkenisse,Parkweg,,,road,51.84483111,4.33161552,,tet,P,police_bureau,,None,FALSE,None
link,Politie Spijkenisse,Slotlaan,,,road,51.84483111,4.33161552,,tet,P,police_bureau,,None,FALSE,None
link,Politie Spijkenisse,Capelle Centrum,,,road,51.84483111,4.33161552,,tet,P,police_bureau,,None,FALSE,None
link,Politie Spijkenisse,De Terp,,,road,51.84483111,4.33161552,,tet,P,police_bureau,,None,FALSE,None
link,Politie Spijkenisse,Romeynshof,,,road,51.84483111,4.33161552,,tet,P,police_bureau,,None,FALSE,None
link,Politie Spijkenisse,Binnenhof,,,road,51.84483111,4.33161552,,tet,P,police_bureau,,None,FALSE,None
link,Politie Spijkenisse,Den Haag Centraal,,,road,51.84483111,4.33161552,,tet,P,police_bureau,,None,FALSE,None
link,Politie Spijkenisse,Laan van NOI,,,road,51.84483111,4.33161552,,tet,P,police_bureau,,None,FALSE,None
link,Politie Spijkenisse,Voorburg 't Loo,,,road,51.84483111,4.33161552,,tet,P,police_bureau,,None,FALSE,None
link,Politie Spijkenisse,Leidschendam - Voorburg,,,road,51.84483111,4.33161552,,tet,P,police_bureau,,None,FALSE,None
link,Politie Spijkenisse,Forepark,,,road,51.84483111,4.33161552,,tet,P,police_bureau,,None,FALSE,None
link,Politie Spijkenisse,Leidschenveen,,,road,51.84483111,4.33161552,,tet,P,police_bureau,,None,FALSE,None
link,Politie Spijkenisse,Nootdorp,,,road,51.84483111,4.33161552,,tet,P,police_bureau,,None,FALSE,None
link,Politie Spijkenisse,Pijnacker Centrum,,,road,51.84483111,4.33161552,,tet,P,police_bureau,,None,FALSE,None
link,Politie Spijkenisse,Pijnacker Zuid,,,road,51.84483111,4.33161552,,tet,P,police_bureau,,None,FALSE,None
link,Politie Spijkenisse,Berkel Westpolder,,,road,51.84483111,4.33161552,,tet,P,police_bureau,,None,FALSE,None
link,Politie Spijkenisse,Rodenrijs,,,road,51.84483111,4.33161552,,tet,P,police_bureau,,None,FALSE,None
link,Politie Spijkenisse,Meijersplein,,,road,51.84483111,4.33161552,,tet,P,police_bureau,,None,FALSE,None
link,Politie Spijkenisse,Melanchthonweg,,,road,51.84483111,4.33161552,,tet,P,police_bureau,,None,FALSE,None
link,Politie Spijkenisse,Blijdorp,,,road,51.84483111,4.33161552,,tet,P,police_bureau,,None,FALSE,None
