scenario,crim_pos,crim_strat,crim_bounded_rat,crim_bound_rat_time,crim_loose_goal,police_undercover,crim_max_diverge,pol_strat,pol_guarding,Police_entrance,units,P_multiple_at_station
6855,one_line,to_train,FALSE,5,FALSE,TRUE,10,largest,metro_platform,side,3,5
6856,one_line,to_train,FALSE,5,FALSE,TRUE,10,largest,metro_platform,side,5,5
6857,one_line,to_train,FALSE,5,FALSE,TRUE,10,largest,metro_platform,side,10,5
6858,one_line,to_train,FALSE,5,FALSE,TRUE,10,largest,station_exit,main,3,5
6859,one_line,to_train,FALSE,5,FALSE,TRUE,10,largest,station_exit,main,5,5
6860,one_line,to_train,FALSE,5,FALSE,TRUE,10,largest,station_exit,main,10,5
6861,one_line,to_train,FALSE,5,FALSE,TRUE,10,largest,station_exit,side,3,5
6862,one_line,to_train,FALSE,5,FALSE,TRUE,10,largest,station_exit,side,5,5
6863,one_line,to_train,FALSE,5,FALSE,TRUE,10,largest,station_exit,side,10,5
6864,one_line,to_train,FALSE,5,FALSE,TRUE,10,surround,metro_platform,main,3,5
6865,one_line,to_train,FALSE,5,FALSE,TRUE,10,surround,metro_platform,main,5,5
6866,one_line,to_train,FALSE,5,FALSE,TRUE,10,surround,metro_platform,main,10,5
6867,one_line,to_train,FALSE,5,FALSE,TRUE,10,surround,metro_platform,side,3,5
6868,one_line,to_train,FALSE,5,FALSE,TRUE,10,surround,metro_platform,side,5,5
6869,one_line,to_train,FALSE,5,FALSE,TRUE,10,surround,metro_platform,side,10,5
6870,one_line,to_train,FALSE,5,FALSE,TRUE,10,surround,station_exit,main,3,5
6871,one_line,to_train,FALSE,5,FALSE,TRUE,10,surround,station_exit,main,5,5
6872,one_line,to_train,FALSE,5,FALSE,TRUE,10,surround,station_exit,main,10,5
6873,one_line,to_train,FALSE,5,FALSE,TRUE,10,surround,station_exit,side,3,5
6874,one_line,to_train,FALSE,5,FALSE,TRUE,10,surround,station_exit,side,5,5
6875,one_line,to_train,FALSE,5,FALSE,TRUE,10,surround,station_exit,side,10,5
6876,one_line,to_train,FALSE,5,FALSE,FALSE,10,furthest,metro_platform,main,3,5
6877,one_line,to_train,FALSE,5,FALSE,FALSE,10,furthest,metro_platform,main,5,5
6878,one_line,to_train,FALSE,5,FALSE,FALSE,10,furthest,metro_platform,main,10,5
6879,one_line,to_train,FALSE,5,FALSE,FALSE,10,furthest,metro_platform,side,3,5
6880,one_line,to_train,FALSE,5,FALSE,FALSE,10,furthest,metro_platform,side,5,5
6881,one_line,to_train,FALSE,5,FALSE,FALSE,10,furthest,metro_platform,side,10,5
6882,one_line,to_train,FALSE,5,FALSE,FALSE,10,furthest,station_exit,main,3,5
6883,one_line,to_train,FALSE,5,FALSE,FALSE,10,furthest,station_exit,main,5,5
6884,one_line,to_train,FALSE,5,FALSE,FALSE,10,furthest,station_exit,main,10,5
6885,one_line,to_train,FALSE,5,FALSE,FALSE,10,furthest,station_exit,side,3,5
6886,one_line,to_train,FALSE,5,FALSE,FALSE,10,furthest,station_exit,side,5,5
6887,one_line,to_train,FALSE,5,FALSE,FALSE,10,furthest,station_exit,side,10,5
6888,one_line,to_train,FALSE,5,FALSE,FALSE,10,largest,metro_platform,main,3,5
6889,one_line,to_train,FALSE,5,FALSE,FALSE,10,largest,metro_platform,main,5,5
6890,one_line,to_train,FALSE,5,FALSE,FALSE,10,largest,metro_platform,main,10,5
6891,one_line,to_train,FALSE,5,FALSE,FALSE,10,largest,metro_platform,side,3,5
6892,one_line,to_train,FALSE,5,FALSE,FALSE,10,largest,metro_platform,side,5,5
6893,one_line,to_train,FALSE,5,FALSE,FALSE,10,largest,metro_platform,side,10,5
6894,one_line,to_train,FALSE,5,FALSE,FALSE,10,largest,station_exit,main,3,5
6895,one_line,to_train,FALSE,5,FALSE,FALSE,10,largest,station_exit,main,5,5
6896,one_line,to_train,FALSE,5,FALSE,FALSE,10,largest,station_exit,main,10,5
6897,one_line,to_train,FALSE,5,FALSE,FALSE,10,largest,station_exit,side,3,5
6898,one_line,to_train,FALSE,5,FALSE,FALSE,10,largest,station_exit,side,5,5
6899,one_line,to_train,FALSE,5,FALSE,FALSE,10,largest,station_exit,side,10,5
6900,one_line,to_train,FALSE,5,FALSE,FALSE,10,surround,metro_platform,main,3,5
6901,one_line,to_train,FALSE,5,FALSE,FALSE,10,surround,metro_platform,main,5,5
6902,one_line,to_train,FALSE,5,FALSE,FALSE,10,surround,metro_platform,main,10,5
6903,one_line,to_train,FALSE,5,FALSE,FALSE,10,surround,metro_platform,side,3,5
6904,one_line,to_train,FALSE,5,FALSE,FALSE,10,surround,metro_platform,side,5,5
6905,one_line,to_train,FALSE,5,FALSE,FALSE,10,surround,metro_platform,side,10,5
6906,one_line,to_train,FALSE,5,FALSE,FALSE,10,surround,station_exit,main,3,5
6907,one_line,to_train,FALSE,5,FALSE,FALSE,10,surround,station_exit,main,5,5
6908,one_line,to_train,FALSE,5,FALSE,FALSE,10,surround,station_exit,main,10,5
6909,one_line,to_train,FALSE,5,FALSE,FALSE,10,surround,station_exit,side,3,5
6910,one_line,to_train,FALSE,5,FALSE,FALSE,10,surround,station_exit,side,5,5
6911,one_line,to_train,FALSE,5,FALSE,FALSE,10,surround,station_exit,side,10,5
6912,one_line,furthest,TRUE,1,TRUE,TRUE,10,furthest,metro_platform,main,3,5
6913,one_line,furthest,TRUE,1,TRUE,TRUE,10,furthest,metro_platform,main,5,5
6914,one_line,furthest,TRUE,1,TRUE,TRUE,10,furthest,metro_platform,main,10,5
6915,one_line,furthest,TRUE,1,TRUE,TRUE,10,furthest,metro_platform,side,3,5
6916,one_line,furthest,TRUE,1,TRUE,TRUE,10,furthest,metro_platform,side,5,5
6917,one_line,furthest,TRUE,1,TRUE,TRUE,10,furthest,metro_platform,side,10,5
6918,one_line,furthest,TRUE,1,TRUE,TRUE,10,furthest,station_exit,main,3,5
6919,one_line,furthest,TRUE,1,TRUE,TRUE,10,furthest,station_exit,main,5,5
6920,one_line,furthest,TRUE,1,TRUE,TRUE,10,furthest,station_exit,main,10,5
6921,one_line,furthest,TRUE,1,TRUE,TRUE,10,furthest,station_exit,side,3,5
6922,one_line,furthest,TRUE,1,TRUE,TRUE,10,furthest,station_exit,side,5,5
6923,one_line,furthest,TRUE,1,TRUE,TRUE,10,furthest,station_exit,side,10,5
6924,one_line,furthest,TRUE,1,TRUE,TRUE,10,largest,metro_platform,main,3,5
6925,one_line,furthest,TRUE,1,TRUE,TRUE,10,largest,metro_platform,main,5,5
6926,one_line,furthest,TRUE,1,TRUE,TRUE,10,largest,metro_platform,main,10,5
6927,one_line,furthest,TRUE,1,TRUE,TRUE,10,largest,metro_platform,side,3,5
6928,one_line,furthest,TRUE,1,TRUE,TRUE,10,largest,metro_platform,side,5,5
6929,one_line,furthest,TRUE,1,TRUE,TRUE,10,largest,metro_platform,side,10,5
6930,one_line,furthest,TRUE,1,TRUE,TRUE,10,largest,station_exit,main,3,5
6931,one_line,furthest,TRUE,1,TRUE,TRUE,10,largest,station_exit,main,5,5
6932,one_line,furthest,TRUE,1,TRUE,TRUE,10,largest,station_exit,main,10,5
6933,one_line,furthest,TRUE,1,TRUE,TRUE,10,largest,station_exit,side,3,5
6934,one_line,furthest,TRUE,1,TRUE,TRUE,10,largest,station_exit,side,5,5
6935,one_line,furthest,TRUE,1,TRUE,TRUE,10,largest,station_exit,side,10,5
6936,one_line,furthest,TRUE,1,TRUE,TRUE,10,surround,metro_platform,main,3,5
6937,one_line,furthest,TRUE,1,TRUE,TRUE,10,surround,metro_platform,main,5,5
6938,one_line,furthest,TRUE,1,TRUE,TRUE,10,surround,metro_platform,main,10,5
6939,one_line,furthest,TRUE,1,TRUE,TRUE,10,surround,metro_platform,side,3,5
6940,one_line,furthest,TRUE,1,TRUE,TRUE,10,surround,metro_platform,side,5,5
6941,one_line,furthest,TRUE,1,TRUE,TRUE,10,surround,metro_platform,side,10,5
6942,one_line,furthest,TRUE,1,TRUE,TRUE,10,surround,station_exit,main,3,5
6943,one_line,furthest,TRUE,1,TRUE,TRUE,10,surround,station_exit,main,5,5
6944,one_line,furthest,TRUE,1,TRUE,TRUE,10,surround,station_exit,main,10,5
6945,one_line,furthest,TRUE,1,TRUE,TRUE,10,surround,station_exit,side,3,5
6946,one_line,furthest,TRUE,1,TRUE,TRUE,10,surround,station_exit,side,5,5
6947,one_line,furthest,TRUE,1,TRUE,TRUE,10,surround,station_exit,side,10,5
6948,one_line,furthest,TRUE,1,TRUE,FALSE,10,furthest,metro_platform,main,3,5
6949,one_line,furthest,TRUE,1,TRUE,FALSE,10,furthest,metro_platform,main,5,5
6950,one_line,furthest,TRUE,1,TRUE,FALSE,10,furthest,metro_platform,main,10,5
6951,one_line,furthest,TRUE,1,TRUE,FALSE,10,furthest,metro_platform,side,3,5
6952,one_line,furthest,TRUE,1,TRUE,FALSE,10,furthest,metro_platform,side,5,5
6953,one_line,furthest,TRUE,1,TRUE,FALSE,10,furthest,metro_platform,side,10,5
6954,one_line,furthest,TRUE,1,TRUE,FALSE,10,furthest,station_exit,main,3,5
6955,one_line,furthest,TRUE,1,TRUE,FALSE,10,furthest,station_exit,main,5,5
6956,one_line,furthest,TRUE,1,TRUE,FALSE,10,furthest,station_exit,main,10,5
6957,one_line,furthest,TRUE,1,TRUE,FALSE,10,furthest,station_exit,side,3,5
6958,one_line,furthest,TRUE,1,TRUE,FALSE,10,furthest,station_exit,side,5,5
6959,one_line,furthest,TRUE,1,TRUE,FALSE,10,furthest,station_exit,side,10,5
6960,one_line,furthest,TRUE,1,TRUE,FALSE,10,largest,metro_platform,main,3,5
6961,one_line,furthest,TRUE,1,TRUE,FALSE,10,largest,metro_platform,main,5,5
6962,one_line,furthest,TRUE,1,TRUE,FALSE,10,largest,metro_platform,main,10,5
6963,one_line,furthest,TRUE,1,TRUE,FALSE,10,largest,metro_platform,side,3,5
6964,one_line,furthest,TRUE,1,TRUE,FALSE,10,largest,metro_platform,side,5,5
6965,one_line,furthest,TRUE,1,TRUE,FALSE,10,largest,metro_platform,side,10,5
6966,one_line,furthest,TRUE,1,TRUE,FALSE,10,largest,station_exit,main,3,5
6967,one_line,furthest,TRUE,1,TRUE,FALSE,10,largest,station_exit,main,5,5
6968,one_line,furthest,TRUE,1,TRUE,FALSE,10,largest,station_exit,main,10,5
6969,one_line,furthest,TRUE,1,TRUE,FALSE,10,largest,station_exit,side,3,5
6970,one_line,furthest,TRUE,1,TRUE,FALSE,10,largest,station_exit,side,5,5
6971,one_line,furthest,TRUE,1,TRUE,FALSE,10,largest,station_exit,side,10,5
6972,one_line,furthest,TRUE,1,TRUE,FALSE,10,surround,metro_platform,main,3,5
6973,one_line,furthest,TRUE,1,TRUE,FALSE,10,surround,metro_platform,main,5,5
6974,one_line,furthest,TRUE,1,TRUE,FALSE,10,surround,metro_platform,main,10,5
6975,one_line,furthest,TRUE,1,TRUE,FALSE,10,surround,metro_platform,side,3,5
6976,one_line,furthest,TRUE,1,TRUE,FALSE,10,surround,metro_platform,side,5,5
6977,one_line,furthest,TRUE,1,TRUE,FALSE,10,surround,metro_platform,side,10,5
6978,one_line,furthest,TRUE,1,TRUE,FALSE,10,surround,station_exit,main,3,5
6979,one_line,furthest,TRUE,1,TRUE,FALSE,10,surround,station_exit,main,5,5
6980,one_line,furthest,TRUE,1,TRUE,FALSE,10,surround,station_exit,main,10,5
6981,one_line,furthest,TRUE,1,TRUE,FALSE,10,surround,station_exit,side,3,5
6982,one_line,furthest,TRUE,1,TRUE,FALSE,10,surround,station_exit,side,5,5
6983,one_line,furthest,TRUE,1,TRUE,FALSE,10,surround,station_exit,side,10,5
6984,one_line,furthest,TRUE,1,FALSE,TRUE,10,furthest,metro_platform,main,3,5
6985,one_line,furthest,TRUE,1,FALSE,TRUE,10,furthest,metro_platform,main,5,5
6986,one_line,furthest,TRUE,1,FALSE,TRUE,10,furthest,metro_platform,main,10,5
6987,one_line,furthest,TRUE,1,FALSE,TRUE,10,furthest,metro_platform,side,3,5
6988,one_line,furthest,TRUE,1,FALSE,TRUE,10,furthest,metro_platform,side,5,5
6989,one_line,furthest,TRUE,1,FALSE,TRUE,10,furthest,metro_platform,side,10,5
6990,one_line,furthest,TRUE,1,FALSE,TRUE,10,furthest,station_exit,main,3,5
6991,one_line,furthest,TRUE,1,FALSE,TRUE,10,furthest,station_exit,main,5,5
6992,one_line,furthest,TRUE,1,FALSE,TRUE,10,furthest,station_exit,main,10,5
6993,one_line,furthest,TRUE,1,FALSE,TRUE,10,furthest,station_exit,side,3,5
6994,one_line,furthest,TRUE,1,FALSE,TRUE,10,furthest,station_exit,side,5,5
6995,one_line,furthest,TRUE,1,FALSE,TRUE,10,furthest,station_exit,side,10,5
6996,one_line,furthest,TRUE,1,FALSE,TRUE,10,largest,metro_platform,main,3,5
6997,one_line,furthest,TRUE,1,FALSE,TRUE,10,largest,metro_platform,main,5,5
6998,one_line,furthest,TRUE,1,FALSE,TRUE,10,largest,metro_platform,main,10,5
6999,one_line,furthest,TRUE,1,FALSE,TRUE,10,largest,metro_platform,side,3,5
7000,one_line,furthest,TRUE,1,FALSE,TRUE,10,largest,metro_platform,side,5,5
7001,one_line,furthest,TRUE,1,FALSE,TRUE,10,largest,metro_platform,side,10,5
7002,one_line,furthest,TRUE,1,FALSE,TRUE,10,largest,station_exit,main,3,5
7003,one_line,furthest,TRUE,1,FALSE,TRUE,10,largest,station_exit,main,5,5
7004,one_line,furthest,TRUE,1,FALSE,TRUE,10,largest,station_exit,main,10,5
7005,one_line,furthest,TRUE,1,FALSE,TRUE,10,largest,station_exit,side,3,5
7006,one_line,furthest,TRUE,1,FALSE,TRUE,10,largest,station_exit,side,5,5
7007,one_line,furthest,TRUE,1,FALSE,TRUE,10,largest,station_exit,side,10,5
7008,one_line,furthest,TRUE,1,FALSE,TRUE,10,surround,metro_platform,main,3,5
7009,one_line,furthest,TRUE,1,FALSE,TRUE,10,surround,metro_platform,main,5,5
7010,one_line,furthest,TRUE,1,FALSE,TRUE,10,surround,metro_platform,main,10,5
7011,one_line,furthest,TRUE,1,FALSE,TRUE,10,surround,metro_platform,side,3,5
7012,one_line,furthest,TRUE,1,FALSE,TRUE,10,surround,metro_platform,side,5,5
7013,one_line,furthest,TRUE,1,FALSE,TRUE,10,surround,metro_platform,side,10,5
7014,one_line,furthest,TRUE,1,FALSE,TRUE,10,surround,station_exit,main,3,5
7015,one_line,furthest,TRUE,1,FALSE,TRUE,10,surround,station_exit,main,5,5
7016,one_line,furthest,TRUE,1,FALSE,TRUE,10,surround,station_exit,main,10,5
7017,one_line,furthest,TRUE,1,FALSE,TRUE,10,surround,station_exit,side,3,5
7018,one_line,furthest,TRUE,1,FALSE,TRUE,10,surround,station_exit,side,5,5
7019,one_line,furthest,TRUE,1,FALSE,TRUE,10,surround,station_exit,side,10,5
7020,one_line,furthest,TRUE,1,FALSE,FALSE,10,furthest,metro_platform,main,3,5
7021,one_line,furthest,TRUE,1,FALSE,FALSE,10,furthest,metro_platform,main,5,5
7022,one_line,furthest,TRUE,1,FALSE,FALSE,10,furthest,metro_platform,main,10,5
7023,one_line,furthest,TRUE,1,FALSE,FALSE,10,furthest,metro_platform,side,3,5
7024,one_line,furthest,TRUE,1,FALSE,FALSE,10,furthest,metro_platform,side,5,5
7025,one_line,furthest,TRUE,1,FALSE,FALSE,10,furthest,metro_platform,side,10,5
7026,one_line,furthest,TRUE,1,FALSE,FALSE,10,furthest,station_exit,main,3,5
7027,one_line,furthest,TRUE,1,FALSE,FALSE,10,furthest,station_exit,main,5,5
7028,one_line,furthest,TRUE,1,FALSE,FALSE,10,furthest,station_exit,main,10,5
7029,one_line,furthest,TRUE,1,FALSE,FALSE,10,furthest,station_exit,side,3,5
7030,one_line,furthest,TRUE,1,FALSE,FALSE,10,furthest,station_exit,side,5,5
7031,one_line,furthest,TRUE,1,FALSE,FALSE,10,furthest,station_exit,side,10,5
7032,one_line,furthest,TRUE,1,FALSE,FALSE,10,largest,metro_platform,main,3,5
7033,one_line,furthest,TRUE,1,FALSE,FALSE,10,largest,metro_platform,main,5,5
7034,one_line,furthest,TRUE,1,FALSE,FALSE,10,largest,metro_platform,main,10,5
7035,one_line,furthest,TRUE,1,FALSE,FALSE,10,largest,metro_platform,side,3,5
7036,one_line,furthest,TRUE,1,FALSE,FALSE,10,largest,metro_platform,side,5,5
7037,one_line,furthest,TRUE,1,FALSE,FALSE,10,largest,metro_platform,side,10,5
7038,one_line,furthest,TRUE,1,FALSE,FALSE,10,largest,station_exit,main,3,5
7039,one_line,furthest,TRUE,1,FALSE,FALSE,10,largest,station_exit,main,5,5
7040,one_line,furthest,TRUE,1,FALSE,FALSE,10,largest,station_exit,main,10,5
7041,one_line,furthest,TRUE,1,FALSE,FALSE,10,largest,station_exit,side,3,5
7042,one_line,furthest,TRUE,1,FALSE,FALSE,10,largest,station_exit,side,5,5
7043,one_line,furthest,TRUE,1,FALSE,FALSE,10,largest,station_exit,side,10,5
7044,one_line,furthest,TRUE,1,FALSE,FALSE,10,surround,metro_platform,main,3,5
7045,one_line,furthest,TRUE,1,FALSE,FALSE,10,surround,metro_platform,main,5,5
7046,one_line,furthest,TRUE,1,FALSE,FALSE,10,surround,metro_platform,main,10,5
7047,one_line,furthest,TRUE,1,FALSE,FALSE,10,surround,metro_platform,side,3,5
7048,one_line,furthest,TRUE,1,FALSE,FALSE,10,surround,metro_platform,side,5,5
7049,one_line,furthest,TRUE,1,FALSE,FALSE,10,surround,metro_platform,side,10,5
7050,one_line,furthest,TRUE,1,FALSE,FALSE,10,surround,station_exit,main,3,5
7051,one_line,furthest,TRUE,1,FALSE,FALSE,10,surround,station_exit,main,5,5
7052,one_line,furthest,TRUE,1,FALSE,FALSE,10,surround,station_exit,main,10,5
7053,one_line,furthest,TRUE,1,FALSE,FALSE,10,surround,station_exit,side,3,5
7054,one_line,furthest,TRUE,1,FALSE,FALSE,10,surround,station_exit,side,5,5
7055,one_line,furthest,TRUE,1,FALSE,FALSE,10,surround,station_exit,side,10,5
7056,one_line,furthest,TRUE,3,TRUE,TRUE,10,furthest,metro_platform,main,3,5
7057,one_line,furthest,TRUE,3,TRUE,TRUE,10,furthest,metro_platform,main,5,5
7058,one_line,furthest,TRUE,3,TRUE,TRUE,10,furthest,metro_platform,main,10,5
7059,one_line,furthest,TRUE,3,TRUE,TRUE,10,furthest,metro_platform,side,3,5
7060,one_line,furthest,TRUE,3,TRUE,TRUE,10,furthest,metro_platform,side,5,5
7061,one_line,furthest,TRUE,3,TRUE,TRUE,10,furthest,metro_platform,side,10,5
7062,one_line,furthest,TRUE,3,TRUE,TRUE,10,furthest,station_exit,main,3,5
7063,one_line,furthest,TRUE,3,TRUE,TRUE,10,furthest,station_exit,main,5,5
7064,one_line,furthest,TRUE,3,TRUE,TRUE,10,furthest,station_exit,main,10,5
7065,one_line,furthest,TRUE,3,TRUE,TRUE,10,furthest,station_exit,side,3,5
7066,one_line,furthest,TRUE,3,TRUE,TRUE,10,furthest,station_exit,side,5,5
7067,one_line,furthest,TRUE,3,TRUE,TRUE,10,furthest,station_exit,side,10,5
7068,one_line,furthest,TRUE,3,TRUE,TRUE,10,largest,metro_platform,main,3,5
7069,one_line,furthest,TRUE,3,TRUE,TRUE,10,largest,metro_platform,main,5,5
7070,one_line,furthest,TRUE,3,TRUE,TRUE,10,largest,metro_platform,main,10,5
7071,one_line,furthest,TRUE,3,TRUE,TRUE,10,largest,metro_platform,side,3,5
7072,one_line,furthest,TRUE,3,TRUE,TRUE,10,largest,metro_platform,side,5,5
7073,one_line,furthest,TRUE,3,TRUE,TRUE,10,largest,metro_platform,side,10,5
7074,one_line,furthest,TRUE,3,TRUE,TRUE,10,largest,station_exit,main,3,5
7075,one_line,furthest,TRUE,3,TRUE,TRUE,10,largest,station_exit,main,5,5
7076,one_line,furthest,TRUE,3,TRUE,TRUE,10,largest,station_exit,main,10,5
7077,one_line,furthest,TRUE,3,TRUE,TRUE,10,largest,station_exit,side,3,5
7078,one_line,furthest,TRUE,3,TRUE,TRUE,10,largest,station_exit,side,5,5
7079,one_line,furthest,TRUE,3,TRUE,TRUE,10,largest,station_exit,side,10,5
7080,one_line,furthest,TRUE,3,TRUE,TRUE,10,surround,metro_platform,main,3,5
7081,one_line,furthest,TRUE,3,TRUE,TRUE,10,surround,metro_platform,main,5,5
7082,one_line,furthest,TRUE,3,TRUE,TRUE,10,surround,metro_platform,main,10,5
7083,one_line,furthest,TRUE,3,TRUE,TRUE,10,surround,metro_platform,side,3,5
7084,one_line,furthest,TRUE,3,TRUE,TRUE,10,surround,metro_platform,side,5,5
7085,one_line,furthest,TRUE,3,TRUE,TRUE,10,surround,metro_platform,side,10,5
7086,one_line,furthest,TRUE,3,TRUE,TRUE,10,surround,station_exit,main,3,5
7087,one_line,furthest,TRUE,3,TRUE,TRUE,10,surround,station_exit,main,5,5
7088,one_line,furthest,TRUE,3,TRUE,TRUE,10,surround,station_exit,main,10,5
7089,one_line,furthest,TRUE,3,TRUE,TRUE,10,surround,station_exit,side,3,5
7090,one_line,furthest,TRUE,3,TRUE,TRUE,10,surround,station_exit,side,5,5
7091,one_line,furthest,TRUE,3,TRUE,TRUE,10,surround,station_exit,side,10,5
7092,one_line,furthest,TRUE,3,TRUE,FALSE,10,furthest,metro_platform,main,3,5
7093,one_line,furthest,TRUE,3,TRUE,FALSE,10,furthest,metro_platform,main,5,5
7094,one_line,furthest,TRUE,3,TRUE,FALSE,10,furthest,metro_platform,main,10,5
7095,one_line,furthest,TRUE,3,TRUE,FALSE,10,furthest,metro_platform,side,3,5
7096,one_line,furthest,TRUE,3,TRUE,FALSE,10,furthest,metro_platform,side,5,5
7097,one_line,furthest,TRUE,3,TRUE,FALSE,10,furthest,metro_platform,side,10,5
7098,one_line,furthest,TRUE,3,TRUE,FALSE,10,furthest,station_exit,main,3,5
7099,one_line,furthest,TRUE,3,TRUE,FALSE,10,furthest,station_exit,main,5,5
7100,one_line,furthest,TRUE,3,TRUE,FALSE,10,furthest,station_exit,main,10,5
7101,one_line,furthest,TRUE,3,TRUE,FALSE,10,furthest,station_exit,side,3,5
7102,one_line,furthest,TRUE,3,TRUE,FALSE,10,furthest,station_exit,side,5,5
7103,one_line,furthest,TRUE,3,TRUE,FALSE,10,furthest,station_exit,side,10,5
7104,one_line,furthest,TRUE,3,TRUE,FALSE,10,largest,metro_platform,main,3,5
7105,one_line,furthest,TRUE,3,TRUE,FALSE,10,largest,metro_platform,main,5,5
7106,one_line,furthest,TRUE,3,TRUE,FALSE,10,largest,metro_platform,main,10,5
7107,one_line,furthest,TRUE,3,TRUE,FALSE,10,largest,metro_platform,side,3,5
7108,one_line,furthest,TRUE,3,TRUE,FALSE,10,largest,metro_platform,side,5,5
7109,one_line,furthest,TRUE,3,TRUE,FALSE,10,largest,metro_platform,side,10,5
7110,one_line,furthest,TRUE,3,TRUE,FALSE,10,largest,station_exit,main,3,5
7111,one_line,furthest,TRUE,3,TRUE,FALSE,10,largest,station_exit,main,5,5
7112,one_line,furthest,TRUE,3,TRUE,FALSE,10,largest,station_exit,main,10,5
7113,one_line,furthest,TRUE,3,TRUE,FALSE,10,largest,station_exit,side,3,5
7114,one_line,furthest,TRUE,3,TRUE,FALSE,10,largest,station_exit,side,5,5
7115,one_line,furthest,TRUE,3,TRUE,FALSE,10,largest,station_exit,side,10,5
7116,one_line,furthest,TRUE,3,TRUE,FALSE,10,surround,metro_platform,main,3,5
7117,one_line,furthest,TRUE,3,TRUE,FALSE,10,surround,metro_platform,main,5,5
7118,one_line,furthest,TRUE,3,TRUE,FALSE,10,surround,metro_platform,main,10,5
7119,one_line,furthest,TRUE,3,TRUE,FALSE,10,surround,metro_platform,side,3,5
7120,one_line,furthest,TRUE,3,TRUE,FALSE,10,surround,metro_platform,side,5,5
7121,one_line,furthest,TRUE,3,TRUE,FALSE,10,surround,metro_platform,side,10,5
7122,one_line,furthest,TRUE,3,TRUE,FALSE,10,surround,station_exit,main,3,5
7123,one_line,furthest,TRUE,3,TRUE,FALSE,10,surround,station_exit,main,5,5
7124,one_line,furthest,TRUE,3,TRUE,FALSE,10,surround,station_exit,main,10,5
7125,one_line,furthest,TRUE,3,TRUE,FALSE,10,surround,station_exit,side,3,5
7126,one_line,furthest,TRUE,3,TRUE,FALSE,10,surround,station_exit,side,5,5
7127,one_line,furthest,TRUE,3,TRUE,FALSE,10,surround,station_exit,side,10,5
7128,one_line,furthest,TRUE,3,FALSE,TRUE,10,furthest,metro_platform,main,3,5
7129,one_line,furthest,TRUE,3,FALSE,TRUE,10,furthest,metro_platform,main,5,5
7130,one_line,furthest,TRUE,3,FALSE,TRUE,10,furthest,metro_platform,main,10,5
7131,one_line,furthest,TRUE,3,FALSE,TRUE,10,furthest,metro_platform,side,3,5
7132,one_line,furthest,TRUE,3,FALSE,TRUE,10,furthest,metro_platform,side,5,5
7133,one_line,furthest,TRUE,3,FALSE,TRUE,10,furthest,metro_platform,side,10,5
7134,one_line,furthest,TRUE,3,FALSE,TRUE,10,furthest,station_exit,main,3,5
7135,one_line,furthest,TRUE,3,FALSE,TRUE,10,furthest,station_exit,main,5,5
7136,one_line,furthest,TRUE,3,FALSE,TRUE,10,furthest,station_exit,main,10,5
7137,one_line,furthest,TRUE,3,FALSE,TRUE,10,furthest,station_exit,side,3,5
7138,one_line,furthest,TRUE,3,FALSE,TRUE,10,furthest,station_exit,side,5,5
7139,one_line,furthest,TRUE,3,FALSE,TRUE,10,furthest,station_exit,side,10,5
7140,one_line,furthest,TRUE,3,FALSE,TRUE,10,largest,metro_platform,main,3,5
7141,one_line,furthest,TRUE,3,FALSE,TRUE,10,largest,metro_platform,main,5,5
7142,one_line,furthest,TRUE,3,FALSE,TRUE,10,largest,metro_platform,main,10,5
7143,one_line,furthest,TRUE,3,FALSE,TRUE,10,largest,metro_platform,side,3,5
7144,one_line,furthest,TRUE,3,FALSE,TRUE,10,largest,metro_platform,side,5,5
7145,one_line,furthest,TRUE,3,FALSE,TRUE,10,largest,metro_platform,side,10,5
7146,one_line,furthest,TRUE,3,FALSE,TRUE,10,largest,station_exit,main,3,5
7147,one_line,furthest,TRUE,3,FALSE,TRUE,10,largest,station_exit,main,5,5
7148,one_line,furthest,TRUE,3,FALSE,TRUE,10,largest,station_exit,main,10,5
7149,one_line,furthest,TRUE,3,FALSE,TRUE,10,largest,station_exit,side,3,5
7150,one_line,furthest,TRUE,3,FALSE,TRUE,10,largest,station_exit,side,5,5
7151,one_line,furthest,TRUE,3,FALSE,TRUE,10,largest,station_exit,side,10,5
7152,one_line,furthest,TRUE,3,FALSE,TRUE,10,surround,metro_platform,main,3,5
7153,one_line,furthest,TRUE,3,FALSE,TRUE,10,surround,metro_platform,main,5,5
7154,one_line,furthest,TRUE,3,FALSE,TRUE,10,surround,metro_platform,main,10,5
7155,one_line,furthest,TRUE,3,FALSE,TRUE,10,surround,metro_platform,side,3,5
7156,one_line,furthest,TRUE,3,FALSE,TRUE,10,surround,metro_platform,side,5,5
7157,one_line,furthest,TRUE,3,FALSE,TRUE,10,surround,metro_platform,side,10,5
7158,one_line,furthest,TRUE,3,FALSE,TRUE,10,surround,station_exit,main,3,5
7159,one_line,furthest,TRUE,3,FALSE,TRUE,10,surround,station_exit,main,5,5
7160,one_line,furthest,TRUE,3,FALSE,TRUE,10,surround,station_exit,main,10,5
7161,one_line,furthest,TRUE,3,FALSE,TRUE,10,surround,station_exit,side,3,5
7162,one_line,furthest,TRUE,3,FALSE,TRUE,10,surround,station_exit,side,5,5
7163,one_line,furthest,TRUE,3,FALSE,TRUE,10,surround,station_exit,side,10,5
7164,one_line,furthest,TRUE,3,FALSE,FALSE,10,furthest,metro_platform,main,3,5
