scenario,crim_pos,crim_strat,crim_bounded_rat,crim_max_diverge,pol_strat,pol_guarding,Police_entrance,units,P_multiple_at_station
2772,end,to_train,True,6,surround,metro_platform,main,3,2
2773,end,to_train,True,6,surround,metro_platform,main,3,5
2774,end,to_train,True,6,surround,metro_platform,main,3,10
2775,end,to_train,True,6,surround,metro_platform,main,5,2
2776,end,to_train,True,6,surround,metro_platform,main,5,5
2777,end,to_train,True,6,surround,metro_platform,main,5,10
2778,end,to_train,True,6,surround,metro_platform,main,10,2
2779,end,to_train,True,6,surround,metro_platform,main,10,5
2780,end,to_train,True,6,surround,metro_platform,main,10,10
2781,end,to_train,True,6,surround,metro_platform,side,3,2
2782,end,to_train,True,6,surround,metro_platform,side,3,5
2783,end,to_train,True,6,surround,metro_platform,side,3,10
2784,end,to_train,True,6,surround,metro_platform,side,5,2
2785,end,to_train,True,6,surround,metro_platform,side,5,5
2786,end,to_train,True,6,surround,metro_platform,side,5,10
2787,end,to_train,True,6,surround,metro_platform,side,10,2
2788,end,to_train,True,6,surround,metro_platform,side,10,5
2789,end,to_train,True,6,surround,metro_platform,side,10,10
2790,end,to_train,True,6,surround,station_exit,main,3,2
2791,end,to_train,True,6,surround,station_exit,main,3,5
2792,end,to_train,True,6,surround,station_exit,main,3,10
2793,end,to_train,True,6,surround,station_exit,main,5,2
2794,end,to_train,True,6,surround,station_exit,main,5,5
2795,end,to_train,True,6,surround,station_exit,main,5,10
2796,end,to_train,True,6,surround,station_exit,main,10,2
2797,end,to_train,True,6,surround,station_exit,main,10,5
2798,end,to_train,True,6,surround,station_exit,main,10,10
2799,end,to_train,True,6,surround,station_exit,side,3,2
2800,end,to_train,True,6,surround,station_exit,side,3,5
2801,end,to_train,True,6,surround,station_exit,side,3,10
2802,end,to_train,True,6,surround,station_exit,side,5,2
2803,end,to_train,True,6,surround,station_exit,side,5,5
2804,end,to_train,True,6,surround,station_exit,side,5,10
2805,end,to_train,True,6,surround,station_exit,side,10,2
2806,end,to_train,True,6,surround,station_exit,side,10,5
2807,end,to_train,True,6,surround,station_exit,side,10,10
2808,end,to_train,True,10,furthest,metro_platform,main,3,2
2809,end,to_train,True,10,furthest,metro_platform,main,3,5
2810,end,to_train,True,10,furthest,metro_platform,main,3,10
2811,end,to_train,True,10,furthest,metro_platform,main,5,2
2812,end,to_train,True,10,furthest,metro_platform,main,5,5
2813,end,to_train,True,10,furthest,metro_platform,main,5,10
2814,end,to_train,True,10,furthest,metro_platform,main,10,2
2815,end,to_train,True,10,furthest,metro_platform,main,10,5
2816,end,to_train,True,10,furthest,metro_platform,main,10,10
2817,end,to_train,True,10,furthest,metro_platform,side,3,2
2818,end,to_train,True,10,furthest,metro_platform,side,3,5
2819,end,to_train,True,10,furthest,metro_platform,side,3,10
2820,end,to_train,True,10,furthest,metro_platform,side,5,2
2821,end,to_train,True,10,furthest,metro_platform,side,5,5
2822,end,to_train,True,10,furthest,metro_platform,side,5,10
2823,end,to_train,True,10,furthest,metro_platform,side,10,2
2824,end,to_train,True,10,furthest,metro_platform,side,10,5
2825,end,to_train,True,10,furthest,metro_platform,side,10,10
2826,end,to_train,True,10,furthest,station_exit,main,3,2
2827,end,to_train,True,10,furthest,station_exit,main,3,5
2828,end,to_train,True,10,furthest,station_exit,main,3,10
2829,end,to_train,True,10,furthest,station_exit,main,5,2
2830,end,to_train,True,10,furthest,station_exit,main,5,5
2831,end,to_train,True,10,furthest,station_exit,main,5,10
2832,end,to_train,True,10,furthest,station_exit,main,10,2
2833,end,to_train,True,10,furthest,station_exit,main,10,5
2834,end,to_train,True,10,furthest,station_exit,main,10,10
2835,end,to_train,True,10,furthest,station_exit,side,3,2
2836,end,to_train,True,10,furthest,station_exit,side,3,5
2837,end,to_train,True,10,furthest,station_exit,side,3,10
2838,end,to_train,True,10,furthest,station_exit,side,5,2
2839,end,to_train,True,10,furthest,station_exit,side,5,5
2840,end,to_train,True,10,furthest,station_exit,side,5,10
2841,end,to_train,True,10,furthest,station_exit,side,10,2
2842,end,to_train,True,10,furthest,station_exit,side,10,5
2843,end,to_train,True,10,furthest,station_exit,side,10,10
2844,end,to_train,True,10,largest,metro_platform,main,3,2
2845,end,to_train,True,10,largest,metro_platform,main,3,5
2846,end,to_train,True,10,largest,metro_platform,main,3,10
2847,end,to_train,True,10,largest,metro_platform,main,5,2
2848,end,to_train,True,10,largest,metro_platform,main,5,5
2849,end,to_train,True,10,largest,metro_platform,main,5,10
2850,end,to_train,True,10,largest,metro_platform,main,10,2
2851,end,to_train,True,10,largest,metro_platform,main,10,5
2852,end,to_train,True,10,largest,metro_platform,main,10,10
2853,end,to_train,True,10,largest,metro_platform,side,3,2
2854,end,to_train,True,10,largest,metro_platform,side,3,5
2855,end,to_train,True,10,largest,metro_platform,side,3,10
2856,end,to_train,True,10,largest,metro_platform,side,5,2
2857,end,to_train,True,10,largest,metro_platform,side,5,5
2858,end,to_train,True,10,largest,metro_platform,side,5,10
2859,end,to_train,True,10,largest,metro_platform,side,10,2
2860,end,to_train,True,10,largest,metro_platform,side,10,5
2861,end,to_train,True,10,largest,metro_platform,side,10,10
2862,end,to_train,True,10,largest,station_exit,main,3,2
2863,end,to_train,True,10,largest,station_exit,main,3,5
2864,end,to_train,True,10,largest,station_exit,main,3,10
2865,end,to_train,True,10,largest,station_exit,main,5,2
2866,end,to_train,True,10,largest,station_exit,main,5,5
2867,end,to_train,True,10,largest,station_exit,main,5,10
2868,end,to_train,True,10,largest,station_exit,main,10,2
2869,end,to_train,True,10,largest,station_exit,main,10,5
2870,end,to_train,True,10,largest,station_exit,main,10,10
2871,end,to_train,True,10,largest,station_exit,side,3,2
2872,end,to_train,True,10,largest,station_exit,side,3,5
2873,end,to_train,True,10,largest,station_exit,side,3,10
2874,end,to_train,True,10,largest,station_exit,side,5,2
2875,end,to_train,True,10,largest,station_exit,side,5,5
2876,end,to_train,True,10,largest,station_exit,side,5,10
2877,end,to_train,True,10,largest,station_exit,side,10,2
2878,end,to_train,True,10,largest,station_exit,side,10,5
2879,end,to_train,True,10,largest,station_exit,side,10,10
2880,end,to_train,True,10,surround,metro_platform,main,3,2
2881,end,to_train,True,10,surround,metro_platform,main,3,5
2882,end,to_train,True,10,surround,metro_platform,main,3,10
2883,end,to_train,True,10,surround,metro_platform,main,5,2
2884,end,to_train,True,10,surround,metro_platform,main,5,5
2885,end,to_train,True,10,surround,metro_platform,main,5,10
2886,end,to_train,True,10,surround,metro_platform,main,10,2
2887,end,to_train,True,10,surround,metro_platform,main,10,5
2888,end,to_train,True,10,surround,metro_platform,main,10,10
2889,end,to_train,True,10,surround,metro_platform,side,3,2
2890,end,to_train,True,10,surround,metro_platform,side,3,5
2891,end,to_train,True,10,surround,metro_platform,side,3,10
2892,end,to_train,True,10,surround,metro_platform,side,5,2
2893,end,to_train,True,10,surround,metro_platform,side,5,5
2894,end,to_train,True,10,surround,metro_platform,side,5,10
2895,end,to_train,True,10,surround,metro_platform,side,10,2
2896,end,to_train,True,10,surround,metro_platform,side,10,5
2897,end,to_train,True,10,surround,metro_platform,side,10,10
2898,end,to_train,True,10,surround,station_exit,main,3,2
2899,end,to_train,True,10,surround,station_exit,main,3,5
2900,end,to_train,True,10,surround,station_exit,main,3,10
2901,end,to_train,True,10,surround,station_exit,main,5,2
2902,end,to_train,True,10,surround,station_exit,main,5,5
2903,end,to_train,True,10,surround,station_exit,main,5,10
2904,end,to_train,True,10,surround,station_exit,main,10,2
2905,end,to_train,True,10,surround,station_exit,main,10,5
2906,end,to_train,True,10,surround,station_exit,main,10,10
2907,end,to_train,True,10,surround,station_exit,side,3,2
2908,end,to_train,True,10,surround,station_exit,side,3,5
2909,end,to_train,True,10,surround,station_exit,side,3,10
2910,end,to_train,True,10,surround,station_exit,side,5,2
2911,end,to_train,True,10,surround,station_exit,side,5,5
2912,end,to_train,True,10,surround,station_exit,side,5,10
2913,end,to_train,True,10,surround,station_exit,side,10,2
2914,end,to_train,True,10,surround,station_exit,side,10,5
2915,end,to_train,True,10,surround,station_exit,side,10,10
2916,end,to_train,False,3,furthest,metro_platform,main,3,2
2917,end,to_train,False,3,furthest,metro_platform,main,3,5
2918,end,to_train,False,3,furthest,metro_platform,main,3,10
2919,end,to_train,False,3,furthest,metro_platform,main,5,2
2920,end,to_train,False,3,furthest,metro_platform,main,5,5
2921,end,to_train,False,3,furthest,metro_platform,main,5,10
2922,end,to_train,False,3,furthest,metro_platform,main,10,2
2923,end,to_train,False,3,furthest,metro_platform,main,10,5
2924,end,to_train,False,3,furthest,metro_platform,main,10,10
2925,end,to_train,False,3,furthest,metro_platform,side,3,2
2926,end,to_train,False,3,furthest,metro_platform,side,3,5
2927,end,to_train,False,3,furthest,metro_platform,side,3,10
2928,end,to_train,False,3,furthest,metro_platform,side,5,2
2929,end,to_train,False,3,furthest,metro_platform,side,5,5
2930,end,to_train,False,3,furthest,metro_platform,side,5,10
2931,end,to_train,False,3,furthest,metro_platform,side,10,2
2932,end,to_train,False,3,furthest,metro_platform,side,10,5
2933,end,to_train,False,3,furthest,metro_platform,side,10,10
2934,end,to_train,False,3,furthest,station_exit,main,3,2
2935,end,to_train,False,3,furthest,station_exit,main,3,5
2936,end,to_train,False,3,furthest,station_exit,main,3,10
2937,end,to_train,False,3,furthest,station_exit,main,5,2
2938,end,to_train,False,3,furthest,station_exit,main,5,5
2939,end,to_train,False,3,furthest,station_exit,main,5,10
2940,end,to_train,False,3,furthest,station_exit,main,10,2
2941,end,to_train,False,3,furthest,station_exit,main,10,5
2942,end,to_train,False,3,furthest,station_exit,main,10,10
2943,end,to_train,False,3,furthest,station_exit,side,3,2
2944,end,to_train,False,3,furthest,station_exit,side,3,5
2945,end,to_train,False,3,furthest,station_exit,side,3,10
2946,end,to_train,False,3,furthest,station_exit,side,5,2
2947,end,to_train,False,3,furthest,station_exit,side,5,5
2948,end,to_train,False,3,furthest,station_exit,side,5,10
2949,end,to_train,False,3,furthest,station_exit,side,10,2
2950,end,to_train,False,3,furthest,station_exit,side,10,5
2951,end,to_train,False,3,furthest,station_exit,side,10,10
2952,end,to_train,False,3,largest,metro_platform,main,3,2
2953,end,to_train,False,3,largest,metro_platform,main,3,5
2954,end,to_train,False,3,largest,metro_platform,main,3,10
2955,end,to_train,False,3,largest,metro_platform,main,5,2
2956,end,to_train,False,3,largest,metro_platform,main,5,5
2957,end,to_train,False,3,largest,metro_platform,main,5,10
2958,end,to_train,False,3,largest,metro_platform,main,10,2
2959,end,to_train,False,3,largest,metro_platform,main,10,5
2960,end,to_train,False,3,largest,metro_platform,main,10,10
2961,end,to_train,False,3,largest,metro_platform,side,3,2
2962,end,to_train,False,3,largest,metro_platform,side,3,5
2963,end,to_train,False,3,largest,metro_platform,side,3,10
2964,end,to_train,False,3,largest,metro_platform,side,5,2
2965,end,to_train,False,3,largest,metro_platform,side,5,5
2966,end,to_train,False,3,largest,metro_platform,side,5,10
2967,end,to_train,False,3,largest,metro_platform,side,10,2
2968,end,to_train,False,3,largest,metro_platform,side,10,5
2969,end,to_train,False,3,largest,metro_platform,side,10,10
2970,end,to_train,False,3,largest,station_exit,main,3,2
2971,end,to_train,False,3,largest,station_exit,main,3,5
2972,end,to_train,False,3,largest,station_exit,main,3,10
2973,end,to_train,False,3,largest,station_exit,main,5,2
2974,end,to_train,False,3,largest,station_exit,main,5,5
2975,end,to_train,False,3,largest,station_exit,main,5,10
2976,end,to_train,False,3,largest,station_exit,main,10,2
2977,end,to_train,False,3,largest,station_exit,main,10,5
2978,end,to_train,False,3,largest,station_exit,main,10,10
2979,end,to_train,False,3,largest,station_exit,side,3,2
2980,end,to_train,False,3,largest,station_exit,side,3,5
2981,end,to_train,False,3,largest,station_exit,side,3,10
2982,end,to_train,False,3,largest,station_exit,side,5,2
2983,end,to_train,False,3,largest,station_exit,side,5,5
2984,end,to_train,False,3,largest,station_exit,side,5,10
2985,end,to_train,False,3,largest,station_exit,side,10,2
2986,end,to_train,False,3,largest,station_exit,side,10,5
2987,end,to_train,False,3,largest,station_exit,side,10,10
2988,end,to_train,False,3,surround,metro_platform,main,3,2
2989,end,to_train,False,3,surround,metro_platform,main,3,5
2990,end,to_train,False,3,surround,metro_platform,main,3,10
2991,end,to_train,False,3,surround,metro_platform,main,5,2
2992,end,to_train,False,3,surround,metro_platform,main,5,5
2993,end,to_train,False,3,surround,metro_platform,main,5,10
2994,end,to_train,False,3,surround,metro_platform,main,10,2
2995,end,to_train,False,3,surround,metro_platform,main,10,5
2996,end,to_train,False,3,surround,metro_platform,main,10,10
2997,end,to_train,False,3,surround,metro_platform,side,3,2
2998,end,to_train,False,3,surround,metro_platform,side,3,5
2999,end,to_train,False,3,surround,metro_platform,side,3,10
3000,end,to_train,False,3,surround,metro_platform,side,5,2
3001,end,to_train,False,3,surround,metro_platform,side,5,5
3002,end,to_train,False,3,surround,metro_platform,side,5,10
3003,end,to_train,False,3,surround,metro_platform,side,10,2
3004,end,to_train,False,3,surround,metro_platform,side,10,5
3005,end,to_train,False,3,surround,metro_platform,side,10,10
3006,end,to_train,False,3,surround,station_exit,main,3,2
3007,end,to_train,False,3,surround,station_exit,main,3,5
3008,end,to_train,False,3,surround,station_exit,main,3,10
3009,end,to_train,False,3,surround,station_exit,main,5,2
3010,end,to_train,False,3,surround,station_exit,main,5,5
3011,end,to_train,False,3,surround,station_exit,main,5,10
3012,end,to_train,False,3,surround,station_exit,main,10,2
3013,end,to_train,False,3,surround,station_exit,main,10,5
3014,end,to_train,False,3,surround,station_exit,main,10,10
3015,end,to_train,False,3,surround,station_exit,side,3,2
3016,end,to_train,False,3,surround,station_exit,side,3,5
3017,end,to_train,False,3,surround,station_exit,side,3,10
3018,end,to_train,False,3,surround,station_exit,side,5,2
3019,end,to_train,False,3,surround,station_exit,side,5,5
3020,end,to_train,False,3,surround,station_exit,side,5,10
3021,end,to_train,False,3,surround,station_exit,side,10,2
3022,end,to_train,False,3,surround,station_exit,side,10,5
3023,end,to_train,False,3,surround,station_exit,side,10,10
3024,end,to_train,False,6,furthest,metro_platform,main,3,2
3025,end,to_train,False,6,furthest,metro_platform,main,3,5
3026,end,to_train,False,6,furthest,metro_platform,main,3,10
3027,end,to_train,False,6,furthest,metro_platform,main,5,2
3028,end,to_train,False,6,furthest,metro_platform,main,5,5
3029,end,to_train,False,6,furthest,metro_platform,main,5,10
3030,end,to_train,False,6,furthest,metro_platform,main,10,2
3031,end,to_train,False,6,furthest,metro_platform,main,10,5
3032,end,to_train,False,6,furthest,metro_platform,main,10,10
3033,end,to_train,False,6,furthest,metro_platform,side,3,2
3034,end,to_train,False,6,furthest,metro_platform,side,3,5
3035,end,to_train,False,6,furthest,metro_platform,side,3,10
3036,end,to_train,False,6,furthest,metro_platform,side,5,2
3037,end,to_train,False,6,furthest,metro_platform,side,5,5
3038,end,to_train,False,6,furthest,metro_platform,side,5,10
3039,end,to_train,False,6,furthest,metro_platform,side,10,2
3040,end,to_train,False,6,furthest,metro_platform,side,10,5
3041,end,to_train,False,6,furthest,metro_platform,side,10,10
3042,end,to_train,False,6,furthest,station_exit,main,3,2
3043,end,to_train,False,6,furthest,station_exit,main,3,5
3044,end,to_train,False,6,furthest,station_exit,main,3,10
3045,end,to_train,False,6,furthest,station_exit,main,5,2
3046,end,to_train,False,6,furthest,station_exit,main,5,5
3047,end,to_train,False,6,furthest,station_exit,main,5,10
3048,end,to_train,False,6,furthest,station_exit,main,10,2
3049,end,to_train,False,6,furthest,station_exit,main,10,5
3050,end,to_train,False,6,furthest,station_exit,main,10,10
3051,end,to_train,False,6,furthest,station_exit,side,3,2
3052,end,to_train,False,6,furthest,station_exit,side,3,5
3053,end,to_train,False,6,furthest,station_exit,side,3,10
3054,end,to_train,False,6,furthest,station_exit,side,5,2
3055,end,to_train,False,6,furthest,station_exit,side,5,5
3056,end,to_train,False,6,furthest,station_exit,side,5,10
3057,end,to_train,False,6,furthest,station_exit,side,10,2
3058,end,to_train,False,6,furthest,station_exit,side,10,5
3059,end,to_train,False,6,furthest,station_exit,side,10,10
3060,end,to_train,False,6,largest,metro_platform,main,3,2
3061,end,to_train,False,6,largest,metro_platform,main,3,5
3062,end,to_train,False,6,largest,metro_platform,main,3,10
3063,end,to_train,False,6,largest,metro_platform,main,5,2
3064,end,to_train,False,6,largest,metro_platform,main,5,5
3065,end,to_train,False,6,largest,metro_platform,main,5,10
3066,end,to_train,False,6,largest,metro_platform,main,10,2
3067,end,to_train,False,6,largest,metro_platform,main,10,5
3068,end,to_train,False,6,largest,metro_platform,main,10,10
3069,end,to_train,False,6,largest,metro_platform,side,3,2
3070,end,to_train,False,6,largest,metro_platform,side,3,5
3071,end,to_train,False,6,largest,metro_platform,side,3,10
3072,end,to_train,False,6,largest,metro_platform,side,5,2
3073,end,to_train,False,6,largest,metro_platform,side,5,5
3074,end,to_train,False,6,largest,metro_platform,side,5,10
3075,end,to_train,False,6,largest,metro_platform,side,10,2
3076,end,to_train,False,6,largest,metro_platform,side,10,5
3077,end,to_train,False,6,largest,metro_platform,side,10,10
3078,end,to_train,False,6,largest,station_exit,main,3,2
3079,end,to_train,False,6,largest,station_exit,main,3,5
3080,end,to_train,False,6,largest,station_exit,main,3,10
3081,end,to_train,False,6,largest,station_exit,main,5,2
3082,end,to_train,False,6,largest,station_exit,main,5,5
3083,end,to_train,False,6,largest,station_exit,main,5,10
3084,end,to_train,False,6,largest,station_exit,main,10,2
3085,end,to_train,False,6,largest,station_exit,main,10,5
3086,end,to_train,False,6,largest,station_exit,main,10,10
3087,end,to_train,False,6,largest,station_exit,side,3,2
3088,end,to_train,False,6,largest,station_exit,side,3,5
3089,end,to_train,False,6,largest,station_exit,side,3,10
3090,end,to_train,False,6,largest,station_exit,side,5,2
3091,end,to_train,False,6,largest,station_exit,side,5,5
3092,end,to_train,False,6,largest,station_exit,side,5,10
3093,end,to_train,False,6,largest,station_exit,side,10,2
3094,end,to_train,False,6,largest,station_exit,side,10,5
3095,end,to_train,False,6,largest,station_exit,side,10,10
3096,end,to_train,False,6,surround,metro_platform,main,3,2
3097,end,to_train,False,6,surround,metro_platform,main,3,5
3098,end,to_train,False,6,surround,metro_platform,main,3,10
3099,end,to_train,False,6,surround,metro_platform,main,5,2
3100,end,to_train,False,6,surround,metro_platform,main,5,5
3101,end,to_train,False,6,surround,metro_platform,main,5,10
3102,end,to_train,False,6,surround,metro_platform,main,10,2
3103,end,to_train,False,6,surround,metro_platform,main,10,5
3104,end,to_train,False,6,surround,metro_platform,main,10,10
3105,end,to_train,False,6,surround,metro_platform,side,3,2
3106,end,to_train,False,6,surround,metro_platform,side,3,5
3107,end,to_train,False,6,surround,metro_platform,side,3,10
3108,end,to_train,False,6,surround,metro_platform,side,5,2
3109,end,to_train,False,6,surround,metro_platform,side,5,5
3110,end,to_train,False,6,surround,metro_platform,side,5,10
3111,end,to_train,False,6,surround,metro_platform,side,10,2
3112,end,to_train,False,6,surround,metro_platform,side,10,5
3113,end,to_train,False,6,surround,metro_platform,side,10,10
3114,end,to_train,False,6,surround,station_exit,main,3,2
3115,end,to_train,False,6,surround,station_exit,main,3,5
3116,end,to_train,False,6,surround,station_exit,main,3,10
3117,end,to_train,False,6,surround,station_exit,main,5,2
3118,end,to_train,False,6,surround,station_exit,main,5,5
3119,end,to_train,False,6,surround,station_exit,main,5,10
3120,end,to_train,False,6,surround,station_exit,main,10,2
3121,end,to_train,False,6,surround,station_exit,main,10,5
3122,end,to_train,False,6,surround,station_exit,main,10,10
3123,end,to_train,False,6,surround,station_exit,side,3,2
3124,end,to_train,False,6,surround,station_exit,side,3,5
3125,end,to_train,False,6,surround,station_exit,side,3,10
3126,end,to_train,False,6,surround,station_exit,side,5,2
3127,end,to_train,False,6,surround,station_exit,side,5,5
3128,end,to_train,False,6,surround,station_exit,side,5,10
3129,end,to_train,False,6,surround,station_exit,side,10,2
3130,end,to_train,False,6,surround,station_exit,side,10,5
3131,end,to_train,False,6,surround,station_exit,side,10,10
3132,end,to_train,False,10,furthest,metro_platform,main,3,2
3133,end,to_train,False,10,furthest,metro_platform,main,3,5
3134,end,to_train,False,10,furthest,metro_platform,main,3,10
3135,end,to_train,False,10,furthest,metro_platform,main,5,2
3136,end,to_train,False,10,furthest,metro_platform,main,5,5
3137,end,to_train,False,10,furthest,metro_platform,main,5,10
3138,end,to_train,False,10,furthest,metro_platform,main,10,2
3139,end,to_train,False,10,furthest,metro_platform,main,10,5
3140,end,to_train,False,10,furthest,metro_platform,main,10,10
3141,end,to_train,False,10,furthest,metro_platform,side,3,2
3142,end,to_train,False,10,furthest,metro_platform,side,3,5
3143,end,to_train,False,10,furthest,metro_platform,side,3,10
3144,end,to_train,False,10,furthest,metro_platform,side,5,2
3145,end,to_train,False,10,furthest,metro_platform,side,5,5
3146,end,to_train,False,10,furthest,metro_platform,side,5,10
3147,end,to_train,False,10,furthest,metro_platform,side,10,2
3148,end,to_train,False,10,furthest,metro_platform,side,10,5
3149,end,to_train,False,10,furthest,metro_platform,side,10,10
3150,end,to_train,False,10,furthest,station_exit,main,3,2
3151,end,to_train,False,10,furthest,station_exit,main,3,5
3152,end,to_train,False,10,furthest,station_exit,main,3,10
3153,end,to_train,False,10,furthest,station_exit,main,5,2
3154,end,to_train,False,10,furthest,station_exit,main,5,5
3155,end,to_train,False,10,furthest,station_exit,main,5,10
3156,end,to_train,False,10,furthest,station_exit,main,10,2
3157,end,to_train,False,10,furthest,station_exit,main,10,5
3158,end,to_train,False,10,furthest,station_exit,main,10,10
3159,end,to_train,False,10,furthest,station_exit,side,3,2
3160,end,to_train,False,10,furthest,station_exit,side,3,5
3161,end,to_train,False,10,furthest,station_exit,side,3,10
3162,end,to_train,False,10,furthest,station_exit,side,5,2
3163,end,to_train,False,10,furthest,station_exit,side,5,5
3164,end,to_train,False,10,furthest,station_exit,side,5,10
3165,end,to_train,False,10,furthest,station_exit,side,10,2
3166,end,to_train,False,10,furthest,station_exit,side,10,5
3167,end,to_train,False,10,furthest,station_exit,side,10,10
3168,end,to_train,False,10,largest,metro_platform,main,3,2
3169,end,to_train,False,10,largest,metro_platform,main,3,5
3170,end,to_train,False,10,largest,metro_platform,main,3,10
3171,end,to_train,False,10,largest,metro_platform,main,5,2
3172,end,to_train,False,10,largest,metro_platform,main,5,5
3173,end,to_train,False,10,largest,metro_platform,main,5,10
3174,end,to_train,False,10,largest,metro_platform,main,10,2
3175,end,to_train,False,10,largest,metro_platform,main,10,5
3176,end,to_train,False,10,largest,metro_platform,main,10,10
3177,end,to_train,False,10,largest,metro_platform,side,3,2
3178,end,to_train,False,10,largest,metro_platform,side,3,5
3179,end,to_train,False,10,largest,metro_platform,side,3,10
3180,end,to_train,False,10,largest,metro_platform,side,5,2
3181,end,to_train,False,10,largest,metro_platform,side,5,5
3182,end,to_train,False,10,largest,metro_platform,side,5,10
3183,end,to_train,False,10,largest,metro_platform,side,10,2
3184,end,to_train,False,10,largest,metro_platform,side,10,5
3185,end,to_train,False,10,largest,metro_platform,side,10,10
3186,end,to_train,False,10,largest,station_exit,main,3,2
3187,end,to_train,False,10,largest,station_exit,main,3,5
3188,end,to_train,False,10,largest,station_exit,main,3,10
3189,end,to_train,False,10,largest,station_exit,main,5,2
3190,end,to_train,False,10,largest,station_exit,main,5,5
3191,end,to_train,False,10,largest,station_exit,main,5,10
3192,end,to_train,False,10,largest,station_exit,main,10,2
3193,end,to_train,False,10,largest,station_exit,main,10,5
3194,end,to_train,False,10,largest,station_exit,main,10,10
3195,end,to_train,False,10,largest,station_exit,side,3,2
3196,end,to_train,False,10,largest,station_exit,side,3,5
3197,end,to_train,False,10,largest,station_exit,side,3,10
3198,end,to_train,False,10,largest,station_exit,side,5,2
3199,end,to_train,False,10,largest,station_exit,side,5,5
3200,end,to_train,False,10,largest,station_exit,side,5,10
3201,end,to_train,False,10,largest,station_exit,side,10,2
3202,end,to_train,False,10,largest,station_exit,side,10,5
3203,end,to_train,False,10,largest,station_exit,side,10,10
3204,end,to_train,False,10,surround,metro_platform,main,3,2
3205,end,to_train,False,10,surround,metro_platform,main,3,5
3206,end,to_train,False,10,surround,metro_platform,main,3,10
3207,end,to_train,False,10,surround,metro_platform,main,5,2
3208,end,to_train,False,10,surround,metro_platform,main,5,5
3209,end,to_train,False,10,surround,metro_platform,main,5,10
3210,end,to_train,False,10,surround,metro_platform,main,10,2
3211,end,to_train,False,10,surround,metro_platform,main,10,5
3212,end,to_train,False,10,surround,metro_platform,main,10,10
3213,end,to_train,False,10,surround,metro_platform,side,3,2
3214,end,to_train,False,10,surround,metro_platform,side,3,5
3215,end,to_train,False,10,surround,metro_platform,side,3,10
3216,end,to_train,False,10,surround,metro_platform,side,5,2
3217,end,to_train,False,10,surround,metro_platform,side,5,5
3218,end,to_train,False,10,surround,metro_platform,side,5,10
3219,end,to_train,False,10,surround,metro_platform,side,10,2
3220,end,to_train,False,10,surround,metro_platform,side,10,5
3221,end,to_train,False,10,surround,metro_platform,side,10,10
3222,end,to_train,False,10,surround,station_exit,main,3,2
3223,end,to_train,False,10,surround,station_exit,main,3,5
3224,end,to_train,False,10,surround,station_exit,main,3,10
3225,end,to_train,False,10,surround,station_exit,main,5,2
3226,end,to_train,False,10,surround,station_exit,main,5,5
3227,end,to_train,False,10,surround,station_exit,main,5,10
3228,end,to_train,False,10,surround,station_exit,main,10,2
3229,end,to_train,False,10,surround,station_exit,main,10,5
3230,end,to_train,False,10,surround,station_exit,main,10,10
3231,end,to_train,False,10,surround,station_exit,side,3,2
3232,end,to_train,False,10,surround,station_exit,side,3,5
3233,end,to_train,False,10,surround,station_exit,side,3,10
3234,end,to_train,False,10,surround,station_exit,side,5,2
3235,end,to_train,False,10,surround,station_exit,side,5,5
3236,end,to_train,False,10,surround,station_exit,side,5,10
3237,end,to_train,False,10,surround,station_exit,side,10,2
3238,end,to_train,False,10,surround,station_exit,side,10,5
3239,end,to_train,False,10,surround,station_exit,side,10,10
3240,end,furthest,True,3,furthest,metro_platform,main,3,2
3241,end,furthest,True,3,furthest,metro_platform,main,3,5
3242,end,furthest,True,3,furthest,metro_platform,main,3,10
3243,end,furthest,True,3,furthest,metro_platform,main,5,2
3244,end,furthest,True,3,furthest,metro_platform,main,5,5
3245,end,furthest,True,3,furthest,metro_platform,main,5,10
3246,end,furthest,True,3,furthest,metro_platform,main,10,2
3247,end,furthest,True,3,furthest,metro_platform,main,10,5
3248,end,furthest,True,3,furthest,metro_platform,main,10,10
3249,end,furthest,True,3,furthest,metro_platform,side,3,2
3250,end,furthest,True,3,furthest,metro_platform,side,3,5
3251,end,furthest,True,3,furthest,metro_platform,side,3,10
3252,end,furthest,True,3,furthest,metro_platform,side,5,2
3253,end,furthest,True,3,furthest,metro_platform,side,5,5
3254,end,furthest,True,3,furthest,metro_platform,side,5,10
3255,end,furthest,True,3,furthest,metro_platform,side,10,2
3256,end,furthest,True,3,furthest,metro_platform,side,10,5
3257,end,furthest,True,3,furthest,metro_platform,side,10,10
3258,end,furthest,True,3,furthest,station_exit,main,3,2
3259,end,furthest,True,3,furthest,station_exit,main,3,5
3260,end,furthest,True,3,furthest,station_exit,main,3,10
3261,end,furthest,True,3,furthest,station_exit,main,5,2
3262,end,furthest,True,3,furthest,station_exit,main,5,5
3263,end,furthest,True,3,furthest,station_exit,main,5,10
3264,end,furthest,True,3,furthest,station_exit,main,10,2
3265,end,furthest,True,3,furthest,station_exit,main,10,5
3266,end,furthest,True,3,furthest,station_exit,main,10,10
3267,end,furthest,True,3,furthest,station_exit,side,3,2
3268,end,furthest,True,3,furthest,station_exit,side,3,5
3269,end,furthest,True,3,furthest,station_exit,side,3,10
3270,end,furthest,True,3,furthest,station_exit,side,5,2
3271,end,furthest,True,3,furthest,station_exit,side,5,5
